t	X_CHL	X_ALG	X_CH	X_LI	S_CO2	S_A	S_F	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0.48263889	0	0	0	0	30	5	5	5	32.54	3.46	0.4	0	0	445.26
0.48611111	0	0	0	0	30	5	5	5	32.54	3.46	0.4	0	0	445.26
0.48958333	0	0	0	0	30	5	5	5	32.53	3.46	0.4	0	0	445.26
0.49305556	0	0	0	0	30	5	5	5	32.53	3.46	0.4	0	0	445.26
0.49652778	0	0	0	0	30	5	5	5	32.52	3.46	0.4	0	0	445.26
0.5	0	0	0	0	30	5	5	5	32.52	3.46	0.4	0	0	445.26
0.50347222	0	0	0	0	30	5	5	5	32.51	3.46	0.4	0	0	445.26
0.50694444	0	0	0	0	30	5	5	5	32.51	3.46	0.4	0	0	445.26
0.51041667	0	0	0	0	30	5	5	5	32.51	3.46	0.4	0	0	445.26
0.51388889	0	0	0	0	30	5	5	5	32.5	3.46	0.4	0	0	445.26
0.51736111	0	0	0	0	30	5	5	5	32.5	3.46	0.4	0	0	445.26
0.52083333	0	0	0	0	30	5	5	5	32.49	3.46	0.39	0	0	445.26
0.52430556	0	0	0	0	30	5	5	5	32.49	3.46	0.39	0	0	445.26
0.52777778	0	0	0	0	30	5	5	5	32.48	3.46	0.39	0	0	445.26
0.53125	0	0	0	0	30	5	5	5	32.48	3.46	0.39	0	0	445.26
0.53472222	0	0	0	0	30	5	5	5	32.47	3.46	0.39	0	0	445.26
0.53819444	0	0	0	0	30	5	5	5	32.47	3.46	0.39	0	0	445.26
0.54166667	0	0	0	0	30	5	5	5	32.47	3.46	0.39	0	0	445.26
0.54513889	0	0	0	0	30	5	5	5	32.46	3.46	0.39	0	0	445.26
0.54861111	0	0	0	0	30	5	5	5	32.46	3.46	0.39	0	0	445.26
0.55208333	0	0	0	0	30	5	5	5	32.45	3.46	0.39	0	0	445.26
0.55555556	0	0	0	0	30	5	5	5	32.45	3.46	0.39	0	0	445.26
0.55902778	0	0	0	0	30	5	5	5	32.45	3.46	0.39	0	0	445.26
0.5625	0	0	0	0	30	5	5	5	32.44	3.46	0.39	0	0	445.26
0.56597222	0	0	0	0	30	5	5	5	32.44	3.46	0.39	0	0	445.26
0.56944444	0	0	0	0	30	5	5	5	32.43	3.46	0.39	0	0	445.26
0.57291667	0	0	0	0	30	5	5	5	32.43	3.46	0.39	0	0	445.26
0.57638889	0	0	0	0	30	5	5	5	32.43	3.46	0.39	0	0	445.26
0.57986111	0	0	0	0	30	5	5	5	32.42	3.46	0.39	0	0	445.26
0.58333333	0	0	0	0	30	5	5	5	32.42	3.46	0.39	0	0	445.26
0.58680556	0	0	0	0	30	5	5	5	32.41	3.46	0.39	0	0	445.26
0.59027778	0	0	0	0	30	5	5	5	32.41	3.46	0.38	0	0	445.26
0.59375	0	0	0	0	30	5	5	5	32.41	3.46	0.38	0	0	445.26
0.59722222	0	0	0	0	30	5	5	5	32.4	3.46	0.38	0	0	445.26
0.60069444	0	0	0	0	30	5	5	5	32.4	3.46	0.38	0	0	445.26
0.60416667	0	0	0	0	30	5	5	5	32.4	3.46	0.38	0	0	445.26
0.60763889	0	0	0	0	30	5	5	5	32.39	3.46	0.38	0	0	445.26
0.61111111	0	0	0	0	30	5	5	5	32.39	3.46	0.38	0	0	445.26
0.61458333	0	0	0	0	30	5	5	5	32.39	3.46	0.38	0	0	445.26
0.61805556	0	0	0	0	30	5	5	5	32.38	3.46	0.38	0	0	445.26
0.62152778	0	0	0	0	30	5	5	5	32.38	3.46	0.38	0	0	445.26
0.625	0	0	0	0	30	5	5	5	32.38	3.46	0.38	0	0	445.26
0.62847222	0	0	0	0	30	5	5	5	32.37	3.46	0.38	0	0	445.26
0.63194444	0	0	0	0	30	5	5	5	32.37	3.46	0.38	0	0	445.26
0.63541667	0	0	0	0	30	5	5	5	32.37	3.46	0.38	0	0	445.26
0.63888889	0	0	0	0	30	5	5	5	32.37	3.46	0.38	0	0	445.26
0.64236111	0	0	0	0	30	5	5	5	32.36	3.46	0.38	0	0	445.26
0.64583333	0	0	0	0	30	5	5	5	32.36	3.46	0.38	0	0	445.26
0.64930556	0	0	0	0	30	5	5	5	32.36	3.46	0.38	0	0	445.26
0.65277778	0	0	0	0	30	5	5	5	32.36	3.46	0.38	0	0	445.26
0.65625	0	0	0	0	30	5	5	5	32.35	3.46	0.38	0	0	445.26
0.65972222	0	0	0	0	30	5	5	5	32.35	3.46	0.37	0	0	445.26
0.66319444	0	0	0	0	30	5	5	5	32.35	3.46	0.37	0	0	445.26
0.66666667	0	0	0	0	30	5	5	5	32.35	3.46	0.37	0	0	445.26
0.67013889	0	0	0	0	30	5	5	5	32.34	3.46	0.37	0	0	445.26
0.67361111	0	0	0	0	30	5	5	5	32.34	3.46	0.37	0	0	445.26
0.67708333	0	0	0	0	30	5	5	5	32.34	3.46	0.37	0	0	445.26
0.68055556	0	0	0	0	30	5	5	5	32.34	3.46	0.37	0	0	445.26
0.68402778	0	0	0	0	30	5	5	5	32.33	3.46	0.37	0	0	445.26
0.6875	0	0	0	0	30	5	5	5	32.33	3.46	0.37	0	0	445.26
0.69097222	0	0	0	0	30	5	5	5	32.33	3.46	0.37	0	0	445.26
0.69444444	0	0	0	0	30	5	5	5	32.33	3.46	0.37	0	0	445.26
0.69791667	0	0	0	0	30	5	5	5	32.33	3.46	0.37	0	0	445.26
0.70138889	0	0	0	0	30	5	5	5	32.32	3.46	0.37	0	0	445.26
0.70486111	0	0	0	0	30	5	5	5	32.32	3.46	0.37	0	0	445.26
0.70833333	0	0	0	0	30	5	5	5	32.32	3.46	0.37	0	0	445.26
0.71180556	0	0	0	0	30	5	5	5	32.32	3.46	0.37	0	0	445.26
0.71527778	0	0	0	0	30	5	5	5	32.32	3.46	0.37	0	0	445.26
0.71875	0	0	0	0	30	5	5	5	32.32	3.46	0.37	0	0	445.26
0.72222222	0	0	0	0	30	5	5	5	32.32	3.46	0.37	0	0	445.26
0.72569444	0	0	0	0	30	5	5	5	32.31	3.46	0.37	0	0	445.26
0.72916667	0	0	0	0	30	5	5	5	32.31	3.46	0.37	0	0	445.26
0.73263889	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.73611111	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.73958333	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.74305556	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.74652778	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.75	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.75347222	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.75694444	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.76041667	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.76388889	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.76736111	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.77083333	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.77430556	0	0	0	0	30	5	5	5	32.3	3.46	0.36	0	0	445.26
0.77777778	0	0	0	0	30	5	5	5	32.3	3.46	0.36	0	0	445.26
0.78125	0	0	0	0	30	5	5	5	32.3	3.46	0.36	0	0	445.26
0.78472222	0	0	0	0	30	5	5	5	32.3	3.46	0.36	0	0	445.26
0.78819444	0	0	0	0	30	5	5	5	32.3	3.46	0.36	0	0	445.26
0.79166667	0	0	0	0	30	5	5	5	32.3	3.46	0.36	0	0	445.26
0.79513889	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.79861111	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.80208333	0	0	0	0	30	5	5	5	32.31	3.46	0.36	0	0	445.26
0.80555556	0	0	0	0	30	5	5	5	32.31	3.46	0.35	0	0	445.26
0.80902778	0	0	0	0	30	5	5	5	32.31	3.46	0.35	0	0	445.26
0.8125	0	0	0	0	30	5	5	5	32.31	3.46	0.35	0	0	445.26
0.81597222	0	0	0	0	30	5	5	5	32.31	3.46	0.35	0	0	445.26
0.81944444	0	0	0	0	30	5	5	5	32.31	3.46	0.35	0	0	445.26
0.82291667	0	0	0	0	30	5	5	5	32.31	3.46	0.35	0	0	445.26
0.82638889	0	0	0	0	30	5	5	5	32.31	3.46	0.35	0	0	445.26
0.82986111	0	0	0	0	30	5	5	5	32.31	3.46	0.35	0	0	445.26
0.83333333	0	0	0	0	30	5	5	5	32.31	3.46	0.35	0	0	445.26
0.83680556	0	0	0	0	30	5	5	5	32.31	3.46	0.35	0	0	445.26
0.84027778	0	0	0	0	30	5	5	5	32.32	3.46	0.35	0	0	445.26
0.84375	0	0	0	0	30	5	5	5	32.32	3.46	0.35	0	0	445.26
0.84722222	0	0	0	0	30	5	5	5	32.32	3.46	0.35	0	0	445.26
0.85069444	0	0	0	0	30	5	5	5	32.32	3.46	0.35	0	0	445.26
0.85416667	0	0	0	0	30	5	5	5	32.32	3.46	0.35	0	0	445.26
0.85763889	0	0	0	0	30	5	5	5	32.32	3.46	0.35	0	0	445.26
0.86111111	0	0	0	0	30	5	5	5	32.33	3.46	0.35	0	0	445.26
0.86458333	0	0	0	0	30	5	5	5	32.33	3.46	0.35	0	0	445.26
0.86805556	0	0	0	0	30	5	5	5	32.33	3.46	0.35	0	0	445.26
0.87152778	0	0	0	0	30	5	5	5	32.33	3.46	0.35	0	0	445.26
0.875	0	0	0	0	30	5	5	5	32.33	3.46	0.35	0	0	445.26
0.87847222	0	0	0	0	30	5	5	5	32.34	3.46	0.35	0	0	445.26
0.88194444	0	0	0	0	30	5	5	5	32.34	3.46	0.35	0	0	445.26
0.88541667	0	0	0	0	30	5	5	5	32.34	3.46	0.34	0	0	445.26
0.88888889	0	0	0	0	30	5	5	5	32.34	3.46	0.34	0	0	445.26
0.89236111	0	0	0	0	30	5	5	5	32.35	3.46	0.34	0	0	445.26
0.89583333	0	0	0	0	30	5	5	5	32.35	3.46	0.34	0	0	445.26
0.89930556	0	0	0	0	30	5	5	5	32.35	3.46	0.34	0	0	445.26
0.90277778	0	0	0	0	30	5	5	5	32.35	3.46	0.34	0	0	445.26
0.90625	0	0	0	0	30	5	5	5	32.36	3.46	0.34	0	0	445.26
0.90972222	0	0	0	0	30	5	5	5	32.36	3.46	0.34	0	0	445.26
0.91319444	0	0	0	0	30	5	5	5	32.36	3.46	0.34	0	0	445.26
0.91666667	0	0	0	0	30	5	5	5	32.37	3.46	0.34	0	0	445.26
0.92013889	0	0	0	0	30	5	5	5	32.37	3.46	0.34	0	0	445.26
0.92361111	0	0	0	0	30	5	5	5	32.37	3.46	0.34	0	0	445.26
0.92708333	0	0	0	0	30	5	5	5	32.38	3.46	0.34	0	0	445.26
0.93055556	0	0	0	0	30	5	5	5	32.38	3.46	0.34	0	0	445.26
0.93402778	0	0	0	0	30	5	5	5	32.38	3.46	0.34	0	0	445.26
0.9375	0	0	0	0	30	5	5	5	32.39	3.46	0.34	0	0	445.26
0.94097222	0	0	0	0	30	5	5	5	32.39	3.46	0.34	0	0	445.26
0.94444444	0	0	0	0	30	5	5	5	32.4	3.46	0.34	0	0	445.26
0.94791667	0	0	0	0	30	5	5	5	32.4	3.46	0.34	0	0	445.26
0.95138889	0	0	0	0	30	5	5	5	32.4	3.46	0.34	0	0	445.26
0.95486111	0	0	0	0	30	5	5	5	32.41	3.46	0.34	0	0	445.26
0.95833333	0	0	0	0	30	5	5	5	32.41	3.46	0.34	0	0	445.26
0.96180556	0	0	0	0	30	5	5	5	32.42	3.46	0.34	0	0	445.26
0.96527778	0	0	0	0	30	5	5	5	32.42	3.46	0.34	0	0	445.26
0.96875	0	0	0	0	30	5	5	5	32.43	3.46	0.33	0	0	445.26
0.97222222	0	0	0	0	30	5	5	5	32.43	3.46	0.33	0	0	445.26
0.97569444	0	0	0	0	30	5	5	5	32.43	3.46	0.33	0	0	445.26
0.97916667	0	0	0	0	30	5	5	5	32.44	3.46	0.33	0	0	445.26
0.98263889	0	0	0	0	30	5	5	5	32.44	3.46	0.33	0	0	445.26
0.98611111	0	0	0	0	30	5	5	5	32.45	3.46	0.33	0	0	445.26
0.98958333	0	0	0	0	30	5	5	5	32.45	3.46	0.33	0	0	445.26
0.99305556	0	0	0	0	30	5	5	5	32.46	3.46	0.33	0	0	445.26
0.99652778	0	0	0	0	30	5	5	5	32.46	3.46	0.33	0	0	445.26
1	0	0	0	0	30	5	5	5	32.47	3.46	0.33	0	0	445.26
1.00347222	0	0	0	0	30	5	5	5	32.47	3.46	0.33	0	0	445.26
1.00694444	0	0	0	0	30	5	5	5	32.48	3.46	0.33	0	0	445.26
1.01041667	0	0	0	0	30	5	5	5	32.49	3.46	0.33	0	0	445.26
1.01388889	0	0	0	0	30	5	5	5	32.49	3.46	0.33	0	0	445.26
1.01736111	0	0	0	0	30	5	5	5	32.5	3.46	0.33	0	0	445.26
1.02083333	0	0	0	0	30	5	5	5	32.5	3.46	0.33	0	0	445.26
1.02430556	0	0	0	0	30	5	5	5	32.51	3.46	0.33	0	0	445.26
1.02777778	0	0	0	0	30	5	5	5	32.51	3.46	0.33	0	0	445.26
1.03125	0	0	0	0	30	5	5	5	32.52	3.46	0.33	0	0	445.26
1.03472222	0	0	0	0	30	5	5	5	32.53	3.46	0.33	0	0	445.26
1.03819444	0	0	0	0	30	5	5	5	32.53	3.46	0.33	0	0	445.26
1.04166667	0	0	0	0	30	5	5	5	32.54	3.46	0.33	0	0	445.26
1.04513889	0	0	0	0	30	5	5	5	32.55	3.46	0.33	0	0	445.26
1.04861111	0	0	0	0	30	5	5	5	32.55	3.46	0.33	0	0	445.26
1.05208333	0	0	0	0	30	5	5	5	32.56	3.46	0.32	0	0	445.26
1.05555556	0	0	0	0	30	5	5	5	32.56	3.46	0.32	0	0	445.26
1.05902778	0	0	0	0	30	5	5	5	32.57	3.46	0.32	0	0	445.26
1.0625	0	0	0	0	30	5	5	5	32.58	3.46	0.32	0	0	445.26
1.06597222	0	0	0	0	30	5	5	5	32.58	3.46	0.32	0	0	445.26
1.06944444	0	0	0	0	30	5	5	5	32.59	3.46	0.32	0	0	445.26
1.07291667	0	0	0	0	30	5	5	5	32.6	3.46	0.32	0	0	445.26
1.07638889	0	0	0	0	30	5	5	5	32.61	3.46	0.32	0	0	445.26
1.07986111	0	0	0	0	30	5	5	5	32.61	3.46	0.32	0	0	445.26
1.08333333	0	0	0	0	30	5	5	5	32.62	3.46	0.32	0	0	445.26
1.08680556	0	0	0	0	30	5	5	5	32.63	3.46	0.32	0	0	445.26
1.09027778	0	0	0	0	30	5	5	5	32.63	3.46	0.32	0	0	445.26
1.09375	0	0	0	0	30	5	5	5	32.64	3.46	0.32	0	0	445.26
1.09722222	0	0	0	0	30	5	5	5	32.65	3.46	0.32	0	0	445.26
1.10069444	0	0	0	0	30	5	5	5	32.66	3.46	0.32	0	0	445.26
1.10416667	0	0	0	0	30	5	5	5	32.66	3.46	0.32	0	0	445.26
1.10763889	0	0	0	0	30	5	5	5	32.67	3.46	0.32	0	0	445.26
1.11111111	0	0	0	0	30	5	5	5	32.68	3.46	0.32	0	0	445.26
1.11458333	0	0	0	0	30	5	5	5	32.69	3.46	0.32	0	0	445.26
1.11805556	0	0	0	0	30	5	5	5	32.7	3.46	0.32	0	0	445.26
1.12152778	0	0	0	0	30	5	5	5	32.7	3.46	0.32	0	0	445.26
1.125	0	0	0	0	30	5	5	5	32.71	3.46	0.32	0	0	445.26
1.12847222	0	0	0	0	30	5	5	5	32.72	3.46	0.32	0	0	445.26
1.13194444	0	0	0	0	30	5	5	5	32.73	3.46	0.32	0	0	445.26
1.13541667	0	0	0	0	30	5	5	5	32.74	3.46	0.31	0	0	445.26
1.13888889	0	0	0	0	30	5	5	5	32.75	3.46	0.31	0	0	445.26
1.14236111	0	0	0	0	30	5	5	5	32.75	3.46	0.31	0	0	445.26
