	Time	Q_in	S_I	S_S	X_I	X_S	X_BH	X_BA	X_P	S_O	S_NO	S_NH	S_ND	X_ND	S_ALK
19	0.18039156	26239.30997	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	1.187594733	0.01	49.8095	10.7282	16.0923	30
20	0.19232609	18470.38934	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	1.204451714	0.01	49.8095	10.7282	16.0923	30
21	0.20081585	14451.32138	68.67061571	206.0118471	14.96267979	74.91339896	9.988453195	0.01	0.01	1.175928718	0.01	49.54250379	10.67069312	16.00603969	30
22	0.21288776	12059.80835	66.27716647	198.8314994	14.44047268	72.30236342	9.640315123	0.01	0.01	1.088922628	0.01	48.5960802	10.46684804	15.70027206	30
23	0.22283652	12121.4421	65.45	196.35	14.26	71.4	9.52	0.01	0.01	1.136312688	0.01	48.269	10.3964	15.5946	30
24	0.23064617	15262.06704	65.45	196.35	14.26	71.4	9.52	0.01	0.01	1.147116692	0.01	48.269	10.3964	15.5946	30
25	0.24065683	25405.45152	65.12897232	195.386917	14.1899576	71.04978798	9.473305064	0.01	0.01	0.969274591	0.01	48.16321537	10.37361562	15.56042343	30
26	0.25000473	18869.15236	62.33490964	187.0047289	13.58034392	68.00171961	9.066895947	0.01	0.01	0.755643579	0.01	47.24251942	10.17531188	15.26296781	30
27	0.26009052	12247.28407	62.33338271	187.0001481	13.58001077	68.00005387	9.066673849	0.01	0.01	0.406352294	0.01	47.24201627	10.1752035	15.26280526	30
28	0.27048442	9401.620568	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.238569513	0.01	47.242	10.1752	15.2628	30
29	0.28033715	9342.501867	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.242797875	0.01	47.242	10.1752	15.2628	30
30	0.29042878	10618.09274	62.07561525	186.2268458	13.5237706	67.718853	9.029180401	0.01	0.01	0.238541779	0.01	47.07215414	10.13861781	15.20792672	30
31	0.30032214	10260.31036	60.34159504	181.0247851	13.14543892	65.82719459	8.776959279	0.01	0.01	0.219435508	0.01	45.92936991	9.892479673	14.83871951	30
32	0.31038932	10644.77547	59.99583333	179.9875	13.07	65.45	8.726666667	0.01	0.01	0.210819735	0.01	45.7015	9.8434	14.7651	30
33	0.32201436	19696.36676	59.99583333	179.9875	13.07	65.45	8.726666667	0.01	0.01	0.163677493	0.01	45.7015	9.8434	14.7651	30
34	0.33125789	22619.3717	59.86117413	179.5835224	13.04061981	65.30309905	8.707079874	0.01	0.01	0.154697271	0.01	45.52400909	9.805171189	14.70775678	30
35	0.34087415	21627.94785	59.38535304	178.1560591	12.9368043	64.7840215	8.637869534	0.01	0.01	0.160381871	0.01	44.89684128	9.67008889	14.50513334	30
36	0.35118036	16482.55494	59.21666667	177.65	12.9	64.6	8.613333333	0.01	0.01	0.171186341	0.01	44.6745	9.6222	14.4333	30
37	0.360251	16579.78139	59.21666667	177.65	12.9	64.6	8.613333333	0.01	0.01	0.172276814	0.01	44.6745	9.6222	14.4333	30
38	0.37134071	21026.57428	60.04383718	180.1315115	13.08047357	65.50236783	8.733649044	0.01	0.01	0.168274803	0.01	45.21963633	9.739613979	14.60942097	30
39	0.38028491	23920.29906	61.4260901	184.2782703	13.38205602	67.01028011	8.934704014	0.01	0.01	0.166259486	0.01	46.13059275	9.935819976	14.90372996	30
40	0.3924222	28736.61324	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.166367492	0.01	46.7285	10.0646	15.0969	30
41	0.40054743	34095.24306	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.166798154	0.01	46.7285	10.0646	15.0969	30
42	0.41250604	37809.11881	64.10400427	192.3120128	13.9663282	69.93164102	9.324218803	0.01	0.01	0.165634187	0.01	48.15475808	10.37179405	15.55769107	30
43	0.42240215	33014.99747	67.51939394	202.5581818	14.71150413	73.65752066	9.821002755	0.01	0.01	0.161619843	0.01	50.90582098	10.96433067	16.44649601	30
44	0.43144108	30863.39112	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	0.170187742	0.01	52.377	11.2812	16.9218	30
45	0.44005276	34046.09108	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	0.194390378	0.01	52.377	11.2812	16.9218	30
46	0.45398742	38694.50061	72.60866398	217.8259919	15.82189032	79.20945162	10.56126022	0.01	0.01	0.228106498	0.01	53.74539025	11.57593021	17.36389531	30
47	0.46064051	37961.52224	75.60276298	226.8082889	16.47514829	82.47574143	10.99676552	0.01	0.01	0.22171342	0.01	55.00107782	11.84638599	17.76957899	30
48	0.47036782	32372.71093	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	0.184885623	0.01	55.9715	12.0554	18.0831	30
49	0.48099478	29410.68603	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	0.203451312	0.01	55.9715	12.0554	18.0831	30
50	0.49027177	34048.85901	78.41341798	235.2402539	17.0883821	85.54191052	11.40558807	0.01	0.01	0.202069821	0.01	56.10245108	12.08360485	18.12540727	30
51	0.50035641	35067.20009	85.44238324	256.3271497	18.62197453	93.20987263	12.42798302	0.01	0.01	0.174079587	0.01	57.95539157	12.48269972	18.72404959	30
52	0.5103072	41608.53308	85.7054395	257.1163185	18.67936862	93.49684309	12.46624575	0.01	0.01	0.29341679	0.01	58.02473714	12.49763569	18.74645354	30
53	0.52046529	49003.11827	85.70833333	257.125	18.68	93.5	12.46666667	0.01	0.01	0.470050881	0.01	58.0255	12.4978	18.7467	30
54	0.53047133	52114.81922	85.70833333	257.125	18.68	93.5	12.46666667	0.01	0.01	0.872120677	0.01	58.0255	12.4978	18.7467	30
55	0.54010345	52941.88155	86.18553559	258.5566068	18.78411686	94.02058428	12.5360779	0.01	0.01	1.210216028	0.01	57.83680351	12.45715768	18.68573652	30
56	0.55095023	52494.32361	89.24146046	267.7243814	19.4508641	97.3543205	12.98057607	0.01	0.01	1.333976344	0.01	56.62842218	12.19689093	18.2953364	30
57	0.56171114	50656.08085	89.60416667	268.8125	19.53	97.75	13.03333333	0.01	0.01	1.274020129	0.01	56.485	12.166	18.249	30
58	0.57034626	48874.26753	89.60416667	268.8125	19.53	97.75	13.03333333	0.01	0.01	1.255388664	0.01	56.485	12.166	18.249	30
59	0.58261705	46498.91112	89.79471086	269.3841326	19.57157328	97.95786639	13.06104885	0.01	0.01	1.336026877	0.01	56.23384849	12.11190583	18.16785874	30
60	0.59079983	45333.05161	91.33759858	274.0127957	19.90820333	99.64101663	13.28546888	0.01	0.01	1.254146963	0.01	54.20020697	11.67389073	17.5108361	30
61	0.60405925	44533.03921	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.204127986	0.01	53.404	11.5024	17.2536	30
62	0.6100517	45765.85785	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.208217088	0.01	53.404	11.5024	17.2536	30
63	0.62319865	49093.02922	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.030288731	0.01	53.2058905	11.45973026	17.18959539	30
64	0.630922	50771.0032	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	0.973727432	0.01	52.71678316	11.35438407	17.0315761	30
65	0.64049855	52280.69133	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	0.944190365	0.01	52.377	11.2812	16.9218	30
66	0.65098169	52456.62315	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	0.919901933	0.01	52.377	11.2812	16.9218	30
67	0.66199139	50755.8987	91.776006	275.328018	20.00385585	100.1192793	13.34923724	0.01	0.01	0.875083384	0.01	52.377	11.2812	16.9218	30
68	0.6741115	48625.05544	91.29904458	273.8971337	19.89979154	99.59895772	13.27986103	0.01	0.01	0.740636867	0.01	52.377	11.2812	16.9218	30
69	0.68300111	47476.20048	91.1625	273.4875	19.87	99.45	13.26	0.01	0.01	0.56907082	0.01	52.377	11.2812	16.9218	30
70	0.6933703	45788.38186	91.1625	273.4875	19.87	99.45	13.26	0.01	0.01	0.362770632	0.01	52.377	11.2812	16.9218	30
71	0.70038686	44386.34115	90.60106005	271.8031802	19.74750401	98.83752006	13.17833601	0.01	0.01	0.261534063	0.01	52.377	11.2812	16.9218	30
72	0.71084763	42634.63066	88.61412569	265.8423771	19.31399106	96.6699553	12.88932737	0.01	0.01	0.204774989	0.01	52.377	11.2812	16.9218	30
73	0.72155614	43110.18831	88.04583333	264.1375	19.19	96.05	12.80666667	0.01	0.01	0.207721395	0.01	52.377	11.2812	16.9218	30
74	0.73092399	46009.38306	88.04583333	264.1375	19.19	96.05	12.80666667	0.01	0.01	0.224804726	0.01	52.377	11.2812	16.9218	30
75	0.74006178	48580.9998	87.90513304	263.7153991	19.15930175	95.89650877	12.78620117	0.01	0.01	0.317836481	0.01	52.46972676	11.30117192	16.95175788	30
76	0.75017312	49857.3706	84.98164143	254.9449243	18.52144904	92.70724519	12.36096603	0.01	0.01	0.725520445	0.01	54.39641717	11.71615139	17.57422709	30
77	0.7603508	50147.5783	84.92950408	254.7885122	18.51007362	92.65036809	12.35338241	0.01	0.01	1.186739578	0.01	54.43077763	11.7235521	17.58532816	30
78	0.7706766	50668.28249	84.92916667	254.7875	18.51	92.65	12.35333333	0.01	0.01	1.284431704	0.01	54.431	11.7236	17.5854	30
79	0.78046953	50669.14282	84.92916667	254.7875	18.51	92.65	12.35333333	0.01	0.01	1.288485523	0.01	54.431	11.7236	17.5854	30
80	0.79026039	46524.47528	84.75159087	254.2547726	18.47125619	92.45628095	12.32750413	0.01	0.01	1.328610442	0.01	54.48951455	11.73620313	17.6043047	30
81	0.80093525	44985.28373	83.5199603	250.5598809	18.20253679	91.11268396	12.14835786	0.01	0.01	1.34101749	0.01	54.89535987	11.82361597	17.73542396	30
82	0.81050606	44141.35045	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.300091999	0.01	54.9445	11.8342	17.7513	30
83	0.82207111	41020.43301	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.370589153	0.01	54.9445	11.8342	17.7513	30
84	0.83125437	41013.48626	83.11119882	249.3335965	18.11335247	90.66676235	12.08890165	0.01	0.01	1.315240207	0.01	54.60228228	11.76049157	17.64073735	30
85	0.841242	43537.51026	82.10959815	246.3287945	17.89482142	89.57410708	11.94321428	0.01	0.01	1.285255576	0.01	53.28209761	11.4761441	17.21421615	30
86	0.85124105	46985.465	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.262294685	0.01	52.8905	11.3918	17.0877	30
87	0.86005114	49754.42749	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.257840216	0.01	52.8905	11.3918	17.0877	30
88	0.87009917	51692.86886	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.255221708	0.01	52.52218267	11.31247011	16.96870517	30
89	0.88095322	52195.88501	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.246923367	0.01	51.7120457	11.13797907	16.70696861	30
90	0.89186	52010.87667	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.208676542	0.01	51.35	11.06	16.59	30
91	0.90444181	51416.09357	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.166872272	0.01	51.35	11.06	16.59	30
92	0.91173212	50147.67186	82.19088509	246.5726553	17.91255675	89.66278373	11.95503783	0.01	0.01	1.078920957	0.01	51.10063006	11.00628955	16.50943433	30
93	0.92242743	47668.55998	82.99566843	248.9870053	18.08814584	90.54072919	12.07209723	0.01	0.01	0.875880352	0.01	50.57024772	10.89205335	16.33808003	30
94	0.9305147	45891.94731	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.673658738	0.01	50.323	10.8388	16.2582	30
95	0.94234994	45148.63915	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.370508075	0.01	50.323	10.8388	16.2582	30
96	0.95228262	47918.17799	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.239961191	0.01	50.323	10.8388	16.2582	30
97	0.96007871	51517.98426	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.220163017	0.01	50.323	10.8388	16.2582	30
98	0.97053272	54850.47872	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.218479061	0.01	50.323	10.8388	16.2582	30
99	0.98102038	56932.33139	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.21983025	0.01	50.323	10.8388	16.2582	30
100	0.99095315	56901.916	82.86115848	248.5834755	18.05879821	90.39399107	12.05253214	0.01	0.01	0.245561411	0.01	50.45735792	10.86773863	16.30160794	30
101	1.0000468	55642.83631	79.49495963	238.4848789	17.32435483	86.72177414	11.56290322	0.01	0.01	0.430876941	0.01	51.34473834	11.05886672	16.58830008	30
102	1.0101009	52531.42098	79.47560778	238.4268233	17.32013261	86.70066303	11.5600884	0.01	0.01	0.956979261	0.01	51.34983978	11.05996549	16.58994824	30
103	1.0201063	49121.58293	79.475	238.425	17.32	86.7	11.56	0.01	0.01	1.312378649	0.01	51.35	11.06	16.59	30
104	1.0302788	44668.75682	79.475	238.425	17.32	86.7	11.56	0.01	0.01	1.288895284	0.01	51.35	11.06	16.59	30
105	1.0400272	41397.46202	79.29066068	237.871982	17.27978051	86.49890256	11.53318701	0.01	0.01	1.27530571	0.01	51.28925674	11.04691684	16.57037526	30
106	1.0517053	39345.52055	77.96528097	233.8958429	16.99060676	85.05303379	11.34040451	0.01	0.01	1.348671013	0.01	50.85251932	10.95285032	16.42927547	30
107	1.0605307	42135.12459	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	1.337545409	0.01	50.8365	10.9494	16.4241	30
108	1.0700402	44312.69931	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	1.329333567	0.01	50.8365	10.9494	16.4241	30
109	1.0800374	44985.32991	77.43558042	232.3067413	16.87503573	84.47517864	11.26335715	0.01	0.01	1.302251473	0.01	50.73081539	10.92663716	16.38995574	30
110	1.0909846	44414.7662	76.01288831	228.0386649	16.56463018	82.92315089	11.05642012	0.01	0.01	1.306763516	0.01	50.4182796	10.85932176	16.28898264	30
111	1.1006375	43005.0422	75.57916667	226.7375	16.47	82.45	10.99333333	0.01	0.01	1.318281693	0.01	50.323	10.8388	16.2582	30
112	1.1100062	40678.50046	75.57916667	226.7375	16.47	82.45	10.99333333	0.01	0.01	1.287676309	0.01	50.323	10.8388	16.2582	30
113	1.1202763	37481.46986	74.97008527	224.9102558	16.33710951	81.78554756	10.90473968	0.01	0.01	1.247946373	0.01	50.45680248	10.867619	16.30142849	30
114	1.1301839	34641.73941	73.85605417	221.5681625	16.09404818	80.57024091	10.74269879	0.01	0.01	1.235545022	0.01	50.70153188	10.92032994	16.38049491	30
115	1.140478	32024.98205	73.24166667	219.725	15.96	79.9	10.65333333	0.01	0.01	1.245655045	0.01	50.8365	10.9494	16.4241	30
116	1.1528313	29181.67768	73.24166667	219.725	15.96	79.9	10.65333333	0.01	0.01	1.251227236	0.01	50.8365	10.9494	16.4241	30
117	1.162094	27539.23148	72.33705991	217.0111797	15.76263125	78.91315627	10.52175417	0.01	0.01	1.245843921	0.01	50.59803211	10.89803769	16.34705653	30
118	1.1731422	25398.47939	70.20975973	210.6292792	15.29849303	76.59246516	10.21232869	0.01	0.01	1.115172443	0.01	50.03724394	10.77725254	16.16587881	30
119	1.1819412	23961.78042	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	1.040168387	0.01	49.8095	10.7282	16.0923	30
120	1.1920379	21752.3228	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	0.904246059	0.01	49.8095	10.7282	16.0923	30
121	1.2007256	18160.28704	68.58338997	205.7501699	14.94364872	74.81824361	9.975765814	0.01	0.01	0.684252869	0.01	49.50801277	10.66326429	15.99489643	30
122	1.211208	13605.51505	66.22354377	198.6706313	14.42877319	72.24386594	9.632515458	0.01	0.01	0.512279149	0.01	48.57487658	10.46228111	15.69342167	30
123	1.2226081	13662.4375	65.45	196.35	14.26	71.4	9.52	0.01	0.01	0.298028496	0.01	48.269	10.3964	15.5946	30
124	1.2301856	15411.13725	65.45	196.35	14.26	71.4	9.52	0.01	0.01	0.230896364	0.01	48.269	10.3964	15.5946	30
125	1.240124	19677.30881	65.2896741	195.8690223	14.2250198	71.22509902	9.496679869	0.01	0.01	0.216919646	0.01	48.21616962	10.38502115	15.57753172	30
126	1.2500888	23490.36356	62.36087033	187.082611	13.58600807	68.03004036	9.070672048	0.01	0.01	0.211121904	0.01	47.25107396	10.17715439	15.26573159	30
127	1.2602062	22861.44805	62.3338945	187.0016835	13.58012244	68.00061218	9.06674829	0.01	0.01	0.194520138	0.01	47.24218491	10.17523983	15.26285974	30
128	1.2706822	38392.00274	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.146870227	0.01	47.242	10.1752	15.2628	30
129	1.2804211	32445.70195	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.146640695	0.01	47.242	10.1752	15.2628	30
130	1.2903511	21345.45073	62.07094886	186.2128466	13.52275248	67.7137624	9.028501653	0.01	0.01	0.159431194	0.01	47.06907881	10.13795544	15.20693315	30
131	1.3005909	15677.43609	60.28770856	180.8631257	13.13368187	65.76840934	8.769121245	0.01	0.01	0.165044391	0.01	45.8938567	9.884830674	14.82724601	30
132	1.311072	14178.0091	59.99583333	179.9875	13.07	65.45	8.726666667	0.01	0.01	0.158580586	0.01	45.7015	9.8434	14.7651	30
133	1.3204204	13614.00604	59.99583333	179.9875	13.07	65.45	8.726666667	0.01	0.01	0.168247233	0.01	45.7015	9.8434	14.7651	30
134	1.3310287	12852.49749	59.85105886	179.5531766	13.03841284	65.29206421	8.705608561	0.01	0.01	0.186774784	0.01	45.5106764	9.802299532	14.7034493	30
135	1.3406879	14168.99595	59.39106282	178.1731885	12.93805007	64.79025035	8.638700046	0.01	0.01	0.185788466	0.01	44.90436718	9.671709855	14.50756478	30
136	1.3516817	19712.01099	59.21666667	177.65	12.9	64.6	8.613333333	0.01	0.01	0.184701983	0.01	44.6745	9.6222	14.4333	30
137	1.3638379	24554.92921	59.21666667	177.65	12.9	64.6	8.613333333	0.01	0.01	0.189292372	0.01	44.6745	9.6222	14.4333	30
138	1.3706541	19729.12537	59.99502285	179.9850686	13.06982317	65.44911584	8.726548779	0.01	0.01	0.204924669	0.01	45.18746586	9.732684955	14.59902743	30
139	1.3807957	14438.45682	61.5432119	184.6296357	13.40760987	67.13804934	8.951739912	0.01	0.01	0.293160422	0.01	46.2077804	9.952445008	14.92866751	30
140	1.3946263	13884.03794	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.461214923	0.01	46.7285	10.0646	15.0969	30
141	1.4012467	19482.49262	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.597080361	0.01	46.7285	10.0646	15.0969	30
142	1.4117129	27810.16248	63.97075279	191.9122584	13.93725515	69.78627577	9.304836769	0.01	0.01	0.70339245	0.01	48.04742532	10.34867622	15.52301433	30
143	1.422839	31724.26351	67.76072115	203.2821634	14.76415734	73.92078671	9.856104894	0.01	0.01	0.571769099	0.01	51.10020768	11.00619858	16.50929786	30
144	1.4308782	32456.12316	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	0.596516017	0.01	52.377	11.2812	16.9218	30
145	1.4410881	32909.46231	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	0.77214688	0.01	52.377	11.2812	16.9218	30
146	1.4527108	35071.31448	71.51524053	214.5457216	15.58332521	78.01662603	10.4022168	0.01	0.01	0.710876259	0.01	53.28682217	11.4771617	17.21574255	30
147	1.4629342	39225.02064	75.76315098	227.2894529	16.51014203	82.65071016	11.02009469	0.01	0.01	0.556616951	0.01	55.06834253	11.86087378	17.79131066	30
148	1.4701573	42758.01499	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	0.381550339	0.01	55.9715	12.0554	18.0831	30
149	1.4819746	46847.02789	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	0.250355246	0.01	55.9715	12.0554	18.0831	30
150	1.4908154	48732.55719	78.82497103	236.4749131	17.1781755	85.99087749	11.46545033	0.01	0.01	0.21575671	0.01	56.21094263	12.10697226	18.16045839	30
151	1.5001343	48083.39565	85.5974909	256.7924727	18.6558162	93.37908098	12.45054413	0.01	0.01	0.208758425	0.01	57.99628028	12.49150652	18.73725978	30
152	1.5102702	47175.91696	85.70675444	257.1202633	18.67965552	93.49827758	12.46643701	0.01	0.01	0.234344916	0.01	58.02508378	12.49771035	18.74656553	30
153	1.5201878	44701.61055	85.70833333	257.125	18.68	93.5	12.46666667	0.01	0.01	0.225003037	0.01	58.0255	12.4978	18.7467	30
154	1.5302067	42997.90602	85.70833333	257.125	18.68	93.5	12.46666667	0.01	0.01	0.2357516	0.01	58.0255	12.4978	18.7467	30
155	1.5400241	42996.76132	86.22766626	258.6829988	18.793309	94.06654501	12.542206	0.01	0.01	0.234940176	0.01	57.8201441	12.4535695	18.68035425	30
156	1.550403	42466.962	89.07517977	267.2255393	19.41458468	97.17292339	12.95638978	0.01	0.01	0.371165591	0.01	56.6941733	12.21105271	18.31657907	30
157	1.5620736	42851.8013	89.60416667	268.8125	19.53	97.75	13.03333333	0.01	0.01	0.897207793	0.01	56.485	12.166	18.249	30
158	1.5700005	46317.21651	89.60416667	268.8125	19.53	97.75	13.03333333	0.01	0.01	1.20854106	0.01	56.485	12.166	18.249	30
159	1.5818212	52194.83042	89.94570377	269.8371113	19.60451719	98.12258593	13.08301146	0.01	0.01	1.357177127	0.01	56.03482852	12.06903999	18.10355998	30
160	1.590668	54467.43247	91.36827727	274.1048318	19.91489686	99.67448429	13.28993124	0.01	0.01	1.2986492	0.01	54.15977016	11.66518126	17.4977719	30
161	1.6015115	54712.98248	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.33540794	0.01	53.404	11.5024	17.2536	30
162	1.6117017	54093.08504	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.314231346	0.01	53.404	11.5024	17.2536	30
163	1.6231619	51944.58497	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.316509155	0.01	53.2342478	11.46583799	17.19875698	30
164	1.6323201	49237.58776	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.356383179	0.01	52.62102201	11.33375859	17.00063788	30
165	1.6416488	45900.28564	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.185829594	0.01	52.377	11.2812	16.9218	30
166	1.6503637	43018.88417	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.316225639	0.01	52.377	11.2812	16.9218	30
167	1.6604694	41597.98054	91.74968898	275.2490669	19.99811396	100.0905698	13.34540931	0.01	0.01	1.337084701	0.01	52.377	11.2812	16.9218	30
168	1.6706577	43510.93527	91.35077869	274.0523361	19.91107899	99.65539493	13.28738599	0.01	0.01	1.046150038	0.01	52.377	11.2812	16.9218	30
169	1.6824647	47920.23757	91.1625	273.4875	19.87	99.45	13.26	0.01	0.01	1.313873566	0.01	52.377	11.2812	16.9218	30
170	1.6927192	49711.74973	91.1625	273.4875	19.87	99.45	13.26	0.01	0.01	1.288299518	0.01	52.377	11.2812	16.9218	30
171	1.7015176	48065.55706	90.35320875	271.0596263	19.69342736	98.56713682	13.14228491	0.01	0.01	1.260301864	0.01	52.377	11.2812	16.9218	30
172	1.7105913	44994.49036	88.6532905	265.9598715	19.32253611	96.71268055	12.89502407	0.01	0.01	1.261173001	0.01	52.377	11.2812	16.9218	30
173	1.722395	47461.61459	88.04583333	264.1375	19.19	96.05	12.80666667	0.01	0.01	1.254493843	0.01	52.377	11.2812	16.9218	30
174	1.7300056	51701.35941	88.04583333	264.1375	19.19	96.05	12.80666667	0.01	0.01	1.216517306	0.01	52.377	11.2812	16.9218	30
175	1.740656	47543.05532	87.72782515	263.1834754	19.1206164	95.70308198	12.76041093	0.01	0.01	1.112276118	0.01	52.5865793	11.32634016	16.98951024	30
176	1.7500862	37272.66013	84.95741988	254.8722596	18.51616434	92.68082169	12.35744289	0.01	0.01	0.936731241	0.01	54.41238007	11.71958955	17.57938433	30
177	1.7601793	31031.49293	84.92981585	254.7894476	18.51014164	92.6507082	12.35342776	0.01	0.01	0.662583472	0.01	54.43057216	11.72350785	17.58526178	30
178	1.7700767	41750.74459	84.92916667	254.7875	18.51	92.65	12.35333333	0.01	0.01	0.400083911	0.01	54.431	11.7236	17.5854	30
179	1.7800171	41504.57113	84.92916667	254.7875	18.51	92.65	12.35333333	0.01	0.01	0.279207658	0.01	54.431	11.7236	17.5854	30
180	1.790896	33284.8595	84.81869861	254.4560958	18.48589788	92.52948939	12.33726525	0.01	0.01	0.238097083	0.01	54.46740129	11.73144028	17.59716042	30
